audio_path,fig_path
D:\datasets\flickr_soundnet\Data\5\8848588825.wav,D:\datasets\flickr_soundnet\Data\5\8848588825.jpg
D:\datasets\flickr_soundnet\Data\5\9008457402.wav,D:\datasets\flickr_soundnet\Data\5\9008457402.jpg
D:\datasets\flickr_soundnet\Data\5\9087715495.wav,D:\datasets\flickr_soundnet\Data\5\9087715495.jpg
D:\datasets\flickr_soundnet\Data\5\9259220279.wav,D:\datasets\flickr_soundnet\Data\5\9259220279.jpg
D:\datasets\flickr_soundnet\Data\5\9307369438.wav,D:\datasets\flickr_soundnet\Data\5\9307369438.jpg
D:\datasets\flickr_soundnet\Data\5\9402179019.wav,D:\datasets\flickr_soundnet\Data\5\9402179019.jpg
D:\datasets\flickr_soundnet\Data\5\9410427576.wav,D:\datasets\flickr_soundnet\Data\5\9410427576.jpg
D:\datasets\flickr_soundnet\Data\5\9856862484.wav,D:\datasets\flickr_soundnet\Data\5\9856862484.jpg
D:\datasets\flickr_soundnet\Data\5\9903380516.wav,D:\datasets\flickr_soundnet\Data\5\9903380516.jpg
D:\datasets\flickr_soundnet\Data\5\9963195675.wav,D:\datasets\flickr_soundnet\Data\5\9963195675.jpg
D:\datasets\flickr_soundnet\Data\6\10005108605.wav,D:\datasets\flickr_soundnet\Data\6\10005108605.jpg
D:\datasets\flickr_soundnet\Data\6\10011701646.wav,D:\datasets\flickr_soundnet\Data\6\10011701646.jpg
D:\datasets\flickr_soundnet\Data\6\10015821133.wav,D:\datasets\flickr_soundnet\Data\6\10015821133.jpg
D:\datasets\flickr_soundnet\Data\6\10027614186.wav,D:\datasets\flickr_soundnet\Data\6\10027614186.jpg
D:\datasets\flickr_soundnet\Data\6\10028668794.wav,D:\datasets\flickr_soundnet\Data\6\10028668794.jpg
D:\datasets\flickr_soundnet\Data\6\10030566396.wav,D:\datasets\flickr_soundnet\Data\6\10030566396.jpg
D:\datasets\flickr_soundnet\Data\6\10033233044.wav,D:\datasets\flickr_soundnet\Data\6\10033233044.jpg
D:\datasets\flickr_soundnet\Data\6\10039139775.wav,D:\datasets\flickr_soundnet\Data\6\10039139775.jpg
D:\datasets\flickr_soundnet\Data\6\10039666444.wav,D:\datasets\flickr_soundnet\Data\6\10039666444.jpg
D:\datasets\flickr_soundnet\Data\6\10040423784.wav,D:\datasets\flickr_soundnet\Data\6\10040423784.jpg
D:\datasets\flickr_soundnet\Data\6\10057941965.wav,D:\datasets\flickr_soundnet\Data\6\10057941965.jpg
D:\datasets\flickr_soundnet\Data\6\10075418533.wav,D:\datasets\flickr_soundnet\Data\6\10075418533.jpg
D:\datasets\flickr_soundnet\Data\6\10079488423.wav,D:\datasets\flickr_soundnet\Data\6\10079488423.jpg
D:\datasets\flickr_soundnet\Data\6\10083146266.wav,D:\datasets\flickr_soundnet\Data\6\10083146266.jpg
D:\datasets\flickr_soundnet\Data\6\10087158933.wav,D:\datasets\flickr_soundnet\Data\6\10087158933.jpg
D:\datasets\flickr_soundnet\Data\6\10092303034.wav,D:\datasets\flickr_soundnet\Data\6\10092303034.jpg
D:\datasets\flickr_soundnet\Data\6\10106489083.wav,D:\datasets\flickr_soundnet\Data\6\10106489083.jpg
D:\datasets\flickr_soundnet\Data\6\10109503853.wav,D:\datasets\flickr_soundnet\Data\6\10109503853.jpg
D:\datasets\flickr_soundnet\Data\6\10109936483.wav,D:\datasets\flickr_soundnet\Data\6\10109936483.jpg
D:\datasets\flickr_soundnet\Data\6\10119727205.wav,D:\datasets\flickr_soundnet\Data\6\10119727205.jpg
D:\datasets\flickr_soundnet\Data\6\10128135134.wav,D:\datasets\flickr_soundnet\Data\6\10128135134.jpg
D:\datasets\flickr_soundnet\Data\6\10144876355.wav,D:\datasets\flickr_soundnet\Data\6\10144876355.jpg
D:\datasets\flickr_soundnet\Data\6\10147717074.wav,D:\datasets\flickr_soundnet\Data\6\10147717074.jpg
D:\datasets\flickr_soundnet\Data\6\10169441626.wav,D:\datasets\flickr_soundnet\Data\6\10169441626.jpg
D:\datasets\flickr_soundnet\Data\6\10173549335.wav,D:\datasets\flickr_soundnet\Data\6\10173549335.jpg
D:\datasets\flickr_soundnet\Data\6\10187792735.wav,D:\datasets\flickr_soundnet\Data\6\10187792735.jpg
D:\datasets\flickr_soundnet\Data\6\10193293756.wav,D:\datasets\flickr_soundnet\Data\6\10193293756.jpg
D:\datasets\flickr_soundnet\Data\6\10196964824.wav,D:\datasets\flickr_soundnet\Data\6\10196964824.jpg
D:\datasets\flickr_soundnet\Data\6\10199642683.wav,D:\datasets\flickr_soundnet\Data\6\10199642683.jpg
D:\datasets\flickr_soundnet\Data\6\10231033875.wav,D:\datasets\flickr_soundnet\Data\6\10231033875.jpg
D:\datasets\flickr_soundnet\Data\6\10234874536.wav,D:\datasets\flickr_soundnet\Data\6\10234874536.jpg
D:\datasets\flickr_soundnet\Data\6\10238118455.wav,D:\datasets\flickr_soundnet\Data\6\10238118455.jpg
D:\datasets\flickr_soundnet\Data\6\10247166316.wav,D:\datasets\flickr_soundnet\Data\6\10247166316.jpg
D:\datasets\flickr_soundnet\Data\6\10269184224.wav,D:\datasets\flickr_soundnet\Data\6\10269184224.jpg
D:\datasets\flickr_soundnet\Data\6\10279712575.wav,D:\datasets\flickr_soundnet\Data\6\10279712575.jpg
D:\datasets\flickr_soundnet\Data\6\10282933823.wav,D:\datasets\flickr_soundnet\Data\6\10282933823.jpg
D:\datasets\flickr_soundnet\Data\6\10304934776.wav,D:\datasets\flickr_soundnet\Data\6\10304934776.jpg
D:\datasets\flickr_soundnet\Data\6\10314987884.wav,D:\datasets\flickr_soundnet\Data\6\10314987884.jpg
D:\datasets\flickr_soundnet\Data\6\10332372675.wav,D:\datasets\flickr_soundnet\Data\6\10332372675.jpg
D:\datasets\flickr_soundnet\Data\6\10371901174.wav,D:\datasets\flickr_soundnet\Data\6\10371901174.jpg
D:\datasets\flickr_soundnet\Data\6\10389257713.wav,D:\datasets\flickr_soundnet\Data\6\10389257713.jpg
D:\datasets\flickr_soundnet\Data\6\10393592606.wav,D:\datasets\flickr_soundnet\Data\6\10393592606.jpg
D:\datasets\flickr_soundnet\Data\6\10408816003.wav,D:\datasets\flickr_soundnet\Data\6\10408816003.jpg
D:\datasets\flickr_soundnet\Data\6\10417247143.wav,D:\datasets\flickr_soundnet\Data\6\10417247143.jpg
D:\datasets\flickr_soundnet\Data\6\10441843213.wav,D:\datasets\flickr_soundnet\Data\6\10441843213.jpg
D:\datasets\flickr_soundnet\Data\6\10515736964.wav,D:\datasets\flickr_soundnet\Data\6\10515736964.jpg
D:\datasets\flickr_soundnet\Data\6\10551621263.wav,D:\datasets\flickr_soundnet\Data\6\10551621263.jpg
D:\datasets\flickr_soundnet\Data\6\10555659143.wav,D:\datasets\flickr_soundnet\Data\6\10555659143.jpg
D:\datasets\flickr_soundnet\Data\6\10555704135.wav,D:\datasets\flickr_soundnet\Data\6\10555704135.jpg
D:\datasets\flickr_soundnet\Data\6\10561376964.wav,D:\datasets\flickr_soundnet\Data\6\10561376964.jpg
D:\datasets\flickr_soundnet\Data\6\10573356405.wav,D:\datasets\flickr_soundnet\Data\6\10573356405.jpg
D:\datasets\flickr_soundnet\Data\6\10587553885.wav,D:\datasets\flickr_soundnet\Data\6\10587553885.jpg
D:\datasets\flickr_soundnet\Data\6\10598352733.wav,D:\datasets\flickr_soundnet\Data\6\10598352733.jpg
D:\datasets\flickr_soundnet\Data\6\10613682154.wav,D:\datasets\flickr_soundnet\Data\6\10613682154.jpg
D:\datasets\flickr_soundnet\Data\6\10615742203.wav,D:\datasets\flickr_soundnet\Data\6\10615742203.jpg
D:\datasets\flickr_soundnet\Data\6\10618201626.wav,D:\datasets\flickr_soundnet\Data\6\10618201626.jpg
D:\datasets\flickr_soundnet\Data\6\10626982476.wav,D:\datasets\flickr_soundnet\Data\6\10626982476.jpg
D:\datasets\flickr_soundnet\Data\6\10635080206.wav,D:\datasets\flickr_soundnet\Data\6\10635080206.jpg
D:\datasets\flickr_soundnet\Data\6\10638592845.wav,D:\datasets\flickr_soundnet\Data\6\10638592845.jpg
D:\datasets\flickr_soundnet\Data\6\10650318033.wav,D:\datasets\flickr_soundnet\Data\6\10650318033.jpg
D:\datasets\flickr_soundnet\Data\6\10674859116.wav,D:\datasets\flickr_soundnet\Data\6\10674859116.jpg
D:\datasets\flickr_soundnet\Data\6\10699327425.wav,D:\datasets\flickr_soundnet\Data\6\10699327425.jpg
D:\datasets\flickr_soundnet\Data\6\10704723405.wav,D:\datasets\flickr_soundnet\Data\6\10704723405.jpg
D:\datasets\flickr_soundnet\Data\6\10704846424.wav,D:\datasets\flickr_soundnet\Data\6\10704846424.jpg
D:\datasets\flickr_soundnet\Data\6\10705684894.wav,D:\datasets\flickr_soundnet\Data\6\10705684894.jpg
D:\datasets\flickr_soundnet\Data\6\10724200066.wav,D:\datasets\flickr_soundnet\Data\6\10724200066.jpg
D:\datasets\flickr_soundnet\Data\6\10733508894.wav,D:\datasets\flickr_soundnet\Data\6\10733508894.jpg
D:\datasets\flickr_soundnet\Data\6\10755324855.wav,D:\datasets\flickr_soundnet\Data\6\10755324855.jpg
D:\datasets\flickr_soundnet\Data\6\10805310706.wav,D:\datasets\flickr_soundnet\Data\6\10805310706.jpg
D:\datasets\flickr_soundnet\Data\6\10805750125.wav,D:\datasets\flickr_soundnet\Data\6\10805750125.jpg
D:\datasets\flickr_soundnet\Data\6\10810833033.wav,D:\datasets\flickr_soundnet\Data\6\10810833033.jpg
D:\datasets\flickr_soundnet\Data\6\10838854063.wav,D:\datasets\flickr_soundnet\Data\6\10838854063.jpg
D:\datasets\flickr_soundnet\Data\6\10858959506.wav,D:\datasets\flickr_soundnet\Data\6\10858959506.jpg
D:\datasets\flickr_soundnet\Data\6\10879347934.wav,D:\datasets\flickr_soundnet\Data\6\10879347934.jpg
D:\datasets\flickr_soundnet\Data\6\10930277695.wav,D:\datasets\flickr_soundnet\Data\6\10930277695.jpg
D:\datasets\flickr_soundnet\Data\6\10937010616.wav,D:\datasets\flickr_soundnet\Data\6\10937010616.jpg
D:\datasets\flickr_soundnet\Data\6\10960147794.wav,D:\datasets\flickr_soundnet\Data\6\10960147794.jpg
D:\datasets\flickr_soundnet\Data\6\10977193056.wav,D:\datasets\flickr_soundnet\Data\6\10977193056.jpg
D:\datasets\flickr_soundnet\Data\6\10980225216.wav,D:\datasets\flickr_soundnet\Data\6\10980225216.jpg
D:\datasets\flickr_soundnet\Data\6\10980858806.wav,D:\datasets\flickr_soundnet\Data\6\10980858806.jpg
D:\datasets\flickr_soundnet\Data\6\10984388236.wav,D:\datasets\flickr_soundnet\Data\6\10984388236.jpg
D:\datasets\flickr_soundnet\Data\6\10984425944.wav,D:\datasets\flickr_soundnet\Data\6\10984425944.jpg
D:\datasets\flickr_soundnet\Data\6\11047079046.wav,D:\datasets\flickr_soundnet\Data\6\11047079046.jpg
D:\datasets\flickr_soundnet\Data\6\11052877446.wav,D:\datasets\flickr_soundnet\Data\6\11052877446.jpg
D:\datasets\flickr_soundnet\Data\6\11053561585.wav,D:\datasets\flickr_soundnet\Data\6\11053561585.jpg
D:\datasets\flickr_soundnet\Data\6\11056631015.wav,D:\datasets\flickr_soundnet\Data\6\11056631015.jpg
D:\datasets\flickr_soundnet\Data\6\11074789685.wav,D:\datasets\flickr_soundnet\Data\6\11074789685.jpg
D:\datasets\flickr_soundnet\Data\6\11107358414.wav,D:\datasets\flickr_soundnet\Data\6\11107358414.jpg
D:\datasets\flickr_soundnet\Data\6\11107481144.wav,D:\datasets\flickr_soundnet\Data\6\11107481144.jpg
D:\datasets\flickr_soundnet\Data\6\11197869563.wav,D:\datasets\flickr_soundnet\Data\6\11197869563.jpg
D:\datasets\flickr_soundnet\Data\6\11238021563.wav,D:\datasets\flickr_soundnet\Data\6\11238021563.jpg
D:\datasets\flickr_soundnet\Data\6\11246173935.wav,D:\datasets\flickr_soundnet\Data\6\11246173935.jpg
D:\datasets\flickr_soundnet\Data\6\11247366884.wav,D:\datasets\flickr_soundnet\Data\6\11247366884.jpg
D:\datasets\flickr_soundnet\Data\6\11254266446.wav,D:\datasets\flickr_soundnet\Data\6\11254266446.jpg
D:\datasets\flickr_soundnet\Data\6\11261576526.wav,D:\datasets\flickr_soundnet\Data\6\11261576526.jpg
D:\datasets\flickr_soundnet\Data\6\11277683376.wav,D:\datasets\flickr_soundnet\Data\6\11277683376.jpg
D:\datasets\flickr_soundnet\Data\6\11285426733.wav,D:\datasets\flickr_soundnet\Data\6\11285426733.jpg
D:\datasets\flickr_soundnet\Data\6\11297254545.wav,D:\datasets\flickr_soundnet\Data\6\11297254545.jpg
D:\datasets\flickr_soundnet\Data\6\11300005034.wav,D:\datasets\flickr_soundnet\Data\6\11300005034.jpg
D:\datasets\flickr_soundnet\Data\6\11317735705.wav,D:\datasets\flickr_soundnet\Data\6\11317735705.jpg
D:\datasets\flickr_soundnet\Data\6\11321483245.wav,D:\datasets\flickr_soundnet\Data\6\11321483245.jpg
D:\datasets\flickr_soundnet\Data\6\11327320444.wav,D:\datasets\flickr_soundnet\Data\6\11327320444.jpg
D:\datasets\flickr_soundnet\Data\6\11334224545.wav,D:\datasets\flickr_soundnet\Data\6\11334224545.jpg
D:\datasets\flickr_soundnet\Data\6\11337752403.wav,D:\datasets\flickr_soundnet\Data\6\11337752403.jpg
D:\datasets\flickr_soundnet\Data\6\11355888564.wav,D:\datasets\flickr_soundnet\Data\6\11355888564.jpg
D:\datasets\flickr_soundnet\Data\6\11404831746.wav,D:\datasets\flickr_soundnet\Data\6\11404831746.jpg
D:\datasets\flickr_soundnet\Data\6\11439629234.wav,D:\datasets\flickr_soundnet\Data\6\11439629234.jpg
D:\datasets\flickr_soundnet\Data\6\11453615194.wav,D:\datasets\flickr_soundnet\Data\6\11453615194.jpg
D:\datasets\flickr_soundnet\Data\6\11502573056.wav,D:\datasets\flickr_soundnet\Data\6\11502573056.jpg
D:\datasets\flickr_soundnet\Data\6\11505289065.wav,D:\datasets\flickr_soundnet\Data\6\11505289065.jpg
D:\datasets\flickr_soundnet\Data\6\11506158344.wav,D:\datasets\flickr_soundnet\Data\6\11506158344.jpg
D:\datasets\flickr_soundnet\Data\6\11509146135.wav,D:\datasets\flickr_soundnet\Data\6\11509146135.jpg
D:\datasets\flickr_soundnet\Data\6\11518280305.wav,D:\datasets\flickr_soundnet\Data\6\11518280305.jpg
D:\datasets\flickr_soundnet\Data\6\11518956684.wav,D:\datasets\flickr_soundnet\Data\6\11518956684.jpg
D:\datasets\flickr_soundnet\Data\6\11548612796.wav,D:\datasets\flickr_soundnet\Data\6\11548612796.jpg
D:\datasets\flickr_soundnet\Data\6\11573815166.wav,D:\datasets\flickr_soundnet\Data\6\11573815166.jpg
D:\datasets\flickr_soundnet\Data\6\11600661964.wav,D:\datasets\flickr_soundnet\Data\6\11600661964.jpg
D:\datasets\flickr_soundnet\Data\6\11608490964.wav,D:\datasets\flickr_soundnet\Data\6\11608490964.jpg
D:\datasets\flickr_soundnet\Data\6\11616696406.wav,D:\datasets\flickr_soundnet\Data\6\11616696406.jpg
D:\datasets\flickr_soundnet\Data\6\11618921503.wav,D:\datasets\flickr_soundnet\Data\6\11618921503.jpg
D:\datasets\flickr_soundnet\Data\6\11661185676.wav,D:\datasets\flickr_soundnet\Data\6\11661185676.jpg
D:\datasets\flickr_soundnet\Data\6\11667334403.wav,D:\datasets\flickr_soundnet\Data\6\11667334403.jpg
D:\datasets\flickr_soundnet\Data\6\11669685454.wav,D:\datasets\flickr_soundnet\Data\6\11669685454.jpg
D:\datasets\flickr_soundnet\Data\6\11675291223.wav,D:\datasets\flickr_soundnet\Data\6\11675291223.jpg
D:\datasets\flickr_soundnet\Data\6\11718003796.wav,D:\datasets\flickr_soundnet\Data\6\11718003796.jpg
D:\datasets\flickr_soundnet\Data\6\11718672513.wav,D:\datasets\flickr_soundnet\Data\6\11718672513.jpg
D:\datasets\flickr_soundnet\Data\6\11737112314.wav,D:\datasets\flickr_soundnet\Data\6\11737112314.jpg
D:\datasets\flickr_soundnet\Data\6\11816545803.wav,D:\datasets\flickr_soundnet\Data\6\11816545803.jpg
D:\datasets\flickr_soundnet\Data\6\11840926034.wav,D:\datasets\flickr_soundnet\Data\6\11840926034.jpg
D:\datasets\flickr_soundnet\Data\6\11852513024.wav,D:\datasets\flickr_soundnet\Data\6\11852513024.jpg
D:\datasets\flickr_soundnet\Data\6\11890691403.wav,D:\datasets\flickr_soundnet\Data\6\11890691403.jpg
D:\datasets\flickr_soundnet\Data\6\11895913223.wav,D:\datasets\flickr_soundnet\Data\6\11895913223.jpg
D:\datasets\flickr_soundnet\Data\6\11964359303.wav,D:\datasets\flickr_soundnet\Data\6\11964359303.jpg
D:\datasets\flickr_soundnet\Data\6\11972655425.wav,D:\datasets\flickr_soundnet\Data\6\11972655425.jpg
D:\datasets\flickr_soundnet\Data\6\12055459256.wav,D:\datasets\flickr_soundnet\Data\6\12055459256.jpg
D:\datasets\flickr_soundnet\Data\6\12154087145.wav,D:\datasets\flickr_soundnet\Data\6\12154087145.jpg
D:\datasets\flickr_soundnet\Data\6\12163891826.wav,D:\datasets\flickr_soundnet\Data\6\12163891826.jpg
D:\datasets\flickr_soundnet\Data\6\12230537025.wav,D:\datasets\flickr_soundnet\Data\6\12230537025.jpg
D:\datasets\flickr_soundnet\Data\6\12269380984.wav,D:\datasets\flickr_soundnet\Data\6\12269380984.jpg
D:\datasets\flickr_soundnet\Data\6\12319045073.wav,D:\datasets\flickr_soundnet\Data\6\12319045073.jpg
D:\datasets\flickr_soundnet\Data\6\12379836133.wav,D:\datasets\flickr_soundnet\Data\6\12379836133.jpg
D:\datasets\flickr_soundnet\Data\6\12434092153.wav,D:\datasets\flickr_soundnet\Data\6\12434092153.jpg
D:\datasets\flickr_soundnet\Data\6\12514257134.wav,D:\datasets\flickr_soundnet\Data\6\12514257134.jpg
D:\datasets\flickr_soundnet\Data\6\12518659314.wav,D:\datasets\flickr_soundnet\Data\6\12518659314.jpg
D:\datasets\flickr_soundnet\Data\6\12562791213.wav,D:\datasets\flickr_soundnet\Data\6\12562791213.jpg
D:\datasets\flickr_soundnet\Data\6\12599965145.wav,D:\datasets\flickr_soundnet\Data\6\12599965145.jpg
D:\datasets\flickr_soundnet\Data\6\12611956814.wav,D:\datasets\flickr_soundnet\Data\6\12611956814.jpg
D:\datasets\flickr_soundnet\Data\6\12613553015.wav,D:\datasets\flickr_soundnet\Data\6\12613553015.jpg
D:\datasets\flickr_soundnet\Data\6\12748050544.wav,D:\datasets\flickr_soundnet\Data\6\12748050544.jpg
D:\datasets\flickr_soundnet\Data\6\12754322005.wav,D:\datasets\flickr_soundnet\Data\6\12754322005.jpg
D:\datasets\flickr_soundnet\Data\6\12966679365.wav,D:\datasets\flickr_soundnet\Data\6\12966679365.jpg
D:\datasets\flickr_soundnet\Data\6\12999913715.wav,D:\datasets\flickr_soundnet\Data\6\12999913715.jpg
D:\datasets\flickr_soundnet\Data\6\13070540165.wav,D:\datasets\flickr_soundnet\Data\6\13070540165.jpg
D:\datasets\flickr_soundnet\Data\6\13147163014.wav,D:\datasets\flickr_soundnet\Data\6\13147163014.jpg
D:\datasets\flickr_soundnet\Data\6\13214944314.wav,D:\datasets\flickr_soundnet\Data\6\13214944314.jpg
D:\datasets\flickr_soundnet\Data\6\13274600905.wav,D:\datasets\flickr_soundnet\Data\6\13274600905.jpg
D:\datasets\flickr_soundnet\Data\6\13447842855.wav,D:\datasets\flickr_soundnet\Data\6\13447842855.jpg
D:\datasets\flickr_soundnet\Data\6\13479908843.wav,D:\datasets\flickr_soundnet\Data\6\13479908843.jpg
D:\datasets\flickr_soundnet\Data\6\13516541083.wav,D:\datasets\flickr_soundnet\Data\6\13516541083.jpg
D:\datasets\flickr_soundnet\Data\6\13546336715.wav,D:\datasets\flickr_soundnet\Data\6\13546336715.jpg
D:\datasets\flickr_soundnet\Data\6\13581317404.wav,D:\datasets\flickr_soundnet\Data\6\13581317404.jpg
D:\datasets\flickr_soundnet\Data\6\13581594254.wav,D:\datasets\flickr_soundnet\Data\6\13581594254.jpg
D:\datasets\flickr_soundnet\Data\6\13646272503.wav,D:\datasets\flickr_soundnet\Data\6\13646272503.jpg
D:\datasets\flickr_soundnet\Data\6\13646361504.wav,D:\datasets\flickr_soundnet\Data\6\13646361504.jpg
D:\datasets\flickr_soundnet\Data\6\13678936583.wav,D:\datasets\flickr_soundnet\Data\6\13678936583.jpg
D:\datasets\flickr_soundnet\Data\6\13692914844.wav,D:\datasets\flickr_soundnet\Data\6\13692914844.jpg
D:\datasets\flickr_soundnet\Data\6\13748136593.wav,D:\datasets\flickr_soundnet\Data\6\13748136593.jpg
D:\datasets\flickr_soundnet\Data\6\13759441044.wav,D:\datasets\flickr_soundnet\Data\6\13759441044.jpg
D:\datasets\flickr_soundnet\Data\6\13830086735.wav,D:\datasets\flickr_soundnet\Data\6\13830086735.jpg
D:\datasets\flickr_soundnet\Data\6\13849424695.wav,D:\datasets\flickr_soundnet\Data\6\13849424695.jpg
D:\datasets\flickr_soundnet\Data\6\13886340703.wav,D:\datasets\flickr_soundnet\Data\6\13886340703.jpg
D:\datasets\flickr_soundnet\Data\6\13890438457.wav,D:\datasets\flickr_soundnet\Data\6\13890438457.jpg
D:\datasets\flickr_soundnet\Data\6\13902152267.wav,D:\datasets\flickr_soundnet\Data\6\13902152267.jpg
D:\datasets\flickr_soundnet\Data\6\13930954582.wav,D:\datasets\flickr_soundnet\Data\6\13930954582.jpg
D:\datasets\flickr_soundnet\Data\6\13954031233.wav,D:\datasets\flickr_soundnet\Data\6\13954031233.jpg
D:\datasets\flickr_soundnet\Data\6\13976429840.wav,D:\datasets\flickr_soundnet\Data\6\13976429840.jpg
D:\datasets\flickr_soundnet\Data\6\13997460901.wav,D:\datasets\flickr_soundnet\Data\6\13997460901.jpg
D:\datasets\flickr_soundnet\Data\6\14005668181.wav,D:\datasets\flickr_soundnet\Data\6\14005668181.jpg
D:\datasets\flickr_soundnet\Data\6\14078879190.wav,D:\datasets\flickr_soundnet\Data\6\14078879190.jpg
D:\datasets\flickr_soundnet\Data\6\14141044330.wav,D:\datasets\flickr_soundnet\Data\6\14141044330.jpg
D:\datasets\flickr_soundnet\Data\6\14255500780.wav,D:\datasets\flickr_soundnet\Data\6\14255500780.jpg
D:\datasets\flickr_soundnet\Data\6\14258558989.wav,D:\datasets\flickr_soundnet\Data\6\14258558989.jpg
D:\datasets\flickr_soundnet\Data\6\14313285221.wav,D:\datasets\flickr_soundnet\Data\6\14313285221.jpg
D:\datasets\flickr_soundnet\Data\6\14330282992.wav,D:\datasets\flickr_soundnet\Data\6\14330282992.jpg
D:\datasets\flickr_soundnet\Data\6\14333905015.wav,D:\datasets\flickr_soundnet\Data\6\14333905015.jpg
D:\datasets\flickr_soundnet\Data\6\14374501835.wav,D:\datasets\flickr_soundnet\Data\6\14374501835.jpg
D:\datasets\flickr_soundnet\Data\6\14409903034.wav,D:\datasets\flickr_soundnet\Data\6\14409903034.jpg
D:\datasets\flickr_soundnet\Data\6\14432799889.wav,D:\datasets\flickr_soundnet\Data\6\14432799889.jpg
D:\datasets\flickr_soundnet\Data\6\14433879054.wav,D:\datasets\flickr_soundnet\Data\6\14433879054.jpg
D:\datasets\flickr_soundnet\Data\6\14456621975.wav,D:\datasets\flickr_soundnet\Data\6\14456621975.jpg
D:\datasets\flickr_soundnet\Data\6\14556234101.wav,D:\datasets\flickr_soundnet\Data\6\14556234101.jpg
D:\datasets\flickr_soundnet\Data\6\14562494805.wav,D:\datasets\flickr_soundnet\Data\6\14562494805.jpg
D:\datasets\flickr_soundnet\Data\6\14574004004.wav,D:\datasets\flickr_soundnet\Data\6\14574004004.jpg
D:\datasets\flickr_soundnet\Data\6\14619314774.wav,D:\datasets\flickr_soundnet\Data\6\14619314774.jpg
D:\datasets\flickr_soundnet\Data\6\14646209608.wav,D:\datasets\flickr_soundnet\Data\6\14646209608.jpg
D:\datasets\flickr_soundnet\Data\6\14652810592.wav,D:\datasets\flickr_soundnet\Data\6\14652810592.jpg
D:\datasets\flickr_soundnet\Data\6\14758798160.wav,D:\datasets\flickr_soundnet\Data\6\14758798160.jpg
D:\datasets\flickr_soundnet\Data\6\14761610525.wav,D:\datasets\flickr_soundnet\Data\6\14761610525.jpg
